,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.1_RfR Total Costs,A.1_Expected Evacuation Costs,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_RfR Total Costs,A.2_Expected Evacuation Costs,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_RfR Total Costs,A.3_Expected Evacuation Costs,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.4_RfR Total Costs,A.4_Expected Evacuation Costs,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,A.5_RfR Total Costs,A.5_Expected Evacuation Costs
360,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,5,5,3,0,3,0,0,0.0,42291505.65437629,0.0,0,0,8483768.513366552,0.0,0.000756371925628308,0,0,0.0,28798397.130608946,0.0,0,0,3310168.9950236743,21068617.1353041,0.0001331081236569915,0,0,0.0,30351526.042379983,0.0,0,0
361,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,3,0,0,0,0,3,0,1,6,0,8,0,0,9,7,1,0.0,0.0,0.0,0,0,1268547.7450180482,47842699.56310011,0.00011267052270878857,0,0,0.0,52771009.1301844,0.0,0,0,0.0,16108916.742160894,0.0,0,0,0.0,155773391.3103569,0.0,0,0
362,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,3,0,0,0,0,3,0,1,3,7,4,0,7,0,0,0,0.0,0.0,0.0,0,0,2827922.8377888505,47842699.56310011,0.000252123975209436,0,0,0.0,84468530.12690154,0.0,0,0,9016466.157021027,26008389.578208447,0.00035655370948917744,0,0,6382538.365506576,0.0,0.0005232722075630813,0,0
363,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,2,1,0,0,0,2,0,4,0,10,6,0,5,0,0,0,0.0,32694901.094161935,0.0,0,0,0.0,42818415.6714978,0.0,0,0,0.0,76978742.45300277,0.0,0,0,2409709.2502080435,26127534.665142894,0.00012710046651746208,0,0,10797088.879506944,0.0,0.0011033445764159929,0,0
364,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,7,7,0,3,2,0,0,0.0,0.0,0.0,0,0,3805643.2350541446,0.0,0.0003380115681263657,0,0,0.0,34221561.73832255,0.0,0,0,150419.9125309447,24956580.074387155,6.652546382307608e-06,0,0,0.0,27578229.96765524,0.0,0,0
365,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,3,1,0,0,0,2,0,0,3,7,4,0,0,0,7,0,0.0,32694901.094161935,0.0,0,0,1268547.7450180482,42818415.6714978,0.00011267052270878857,0,0,0.0,62048975.90137317,0.0,0,0,13574757.775261052,9695195.36216505,0.0005379434996127804,0,0,0.0,44193513.54513965,0.0,0,0
366,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,3,0,0,0,0,5,1,3,6,4,5,0,0,1,3,1,0.0,0.0,0.0,0,0,2827922.8377888505,104651657.86617124,0.000252123975209436,0,0,0.0,94653317.64573961,0.0,0,0,10014020.499579916,11068771.68625446,0.00040481087052847496,0,0,0.0,85064701.79229271,0.0,0,0
367,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,3,0,1,0,0,2,0,7,0,4,6,0,0,0,0,0,0.0,32694901.094161935,0.0,0,0,1274892.6135254446,42818415.6714978,0.00011373529946754894,0,0,0.0,67626108.28683192,0.0,0,0,6314307.745024749,12586457.998778107,0.0002724062116099499,0,0,22746607.32135053,0.0,0.0018607109439075342,0,0
368,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,3,0,0,0,0,1,0,0,6,1,6,0,0,4,0,2,0.0,0.0,0.0,0,0,2827922.8377888505,38245121.951764055,0.000252123975209436,0,0,0.0,56232105.137590505,0.0,0,0,3513946.075760427,12586457.998778107,0.00014742233605893987,0,0,0.0,64922482.303728715,0.0,0,0
369,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,3,7,0,0,7,0,0,3,0,1,7,1,0,1,0,0,0.0,68139002.95605196,0.0,0,0,0.0,73315450.27094865,0.0,0,0,0.0,46650169.32145682,0.0,0,0,309904.0991781617,22258486.725668453,1.3878518048043867e-05,0,0,7285022.91999989,25037214.086173728,0.0006017086709950901,0,0
370,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,6,0,0,0,0,0,1,0,0,7,0,1,0,3,0,0.0,60717312.84309486,0.0,0,0,8483768.513366552,0.0,0.0063030993802358996,0,0,0.0,20299287.62732069,0.0,0,0,830900.5110022026,22258486.725668453,0.0003079965181239455,0,0,2588019.6756572872,30351526.042379983,0.0017530735847728646,0,0
371,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,3,1,0,3,0,0,0,3,1,5,6,4,0,1,0,0,0.0,76431543.68310125,0.0,0,0,3805643.2350541446,0.0,0.0003380115681263657,0,0,0.0,79591223.60465036,0.0,0,0,2066904.123162652,24447158.301910475,8.81743782557579e-05,0,0,0.0,25037214.086173728,0.0,0,0
372,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,3,2,0,0,0,1,1,0,3,3,4,0,0,0,0,0,0.0,37255203.23710208,0.0,0,0,4152682.5671213237,77797112.44472042,0.0003710388801984213,0,0,0.0,50962397.12067895,0.0,0,0,26372530.944049805,9695195.36216505,0.0010344587185351843,0,0,0.0,0.0,0.0,0,0
373,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,3,7,1,0,0,0,1,1,0,0,5,0,0,2,3,0,0.0,109503342.08350585,0.0,0,0,2537095.4900360964,38245121.951764055,0.00022534104541757714,0,0,0.0,20299287.62732069,0.0,0,0,10030624.064530045,11068771.68625446,0.0004055502417290031,0,0,0.0,60039471.119519606,0.0,0,0
374,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,3,1,7,3,2,0,0,0,0,3,7,3,0,1,0,0,0.0,158496200.4885197,0.0,0,0,0.0,42818415.6714978,0.0,0,0,1185192.2880262756,24198032.45136138,0.00019610396485055228,0,0,306655.22327785456,24956580.074387155,1.3619689954131906e-05,0,0,6581460.363368401,25037214.086173728,0.0005432930300769378,0,0
375,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,3,0,0,0,0,0,0,3,0,0,6,0,4,1,3,0,0.0,0.0,0.0,0,0,3805643.2350541446,0.0,0.0003380115681263657,0,0,0.0,24198032.45136138,0.0,0,0,2384556.0579037266,24447158.301910475,9.967649463574763e-05,0,0,0.0,56425877.743436806,0.0,0,0
376,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,3,1,0,1,5,2,0,3,0,6,6,1,5,0,0,0,0.0,66507014.9338145,0.0,0,0,0.0,110061574.43848997,0.0,0,0,0.0,58926842.49039639,0.0,0,0,1514758.7242821835,34322850.04901576,6.471870465502869e-05,0,0,14834304.166290523,0.0,0.0012140227588030492,0,0
377,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,7,4,0,3,2,0,0,0.0,0.0,0.0,0,0,3805643.2350541446,0.0,0.0003380115681263657,0,0,0.0,34221561.73832255,0.0,0,0,9108279.678236628,19364628.02360858,0.0003606193538808594,0,0,0.0,27578229.96765524,0.0,0,0
378,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,3,1,0,7,0,0,0,0,2,0,7,0,0,0,7,0,0.0,103162272.08375776,0.0,0,0,11499410.606477842,0.0,0.0010263672420482571,0,0,0.0,22167818.198803753,0.0,0,0,777956.7942647767,14261651.781499248,3.4032818724794824e-05,0,0,14588612.97548833,44193513.54513965,0.001194087738554525,0,0
379,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,1,7,3,6,6,0,0,1,0,1,0.0,37255203.23710208,0.0,0,0,2537095.4900360964,38245121.951764055,0.00028167630677197145,0,0,0.0,108773550.42496385,0.0,0,0,3589410.6830077483,12586457.998778107,0.0001881458515534156,0,0,0.0,50929971.20054293,0.0,0,0
380,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,6,0,0,0,1,3,0,0,1,3,4,0.0,32694901.094161935,0.0,0,0,1274892.6135254446,66045103.44010488,0.0009477941622295746,0,0,0.0,20299287.62732069,0.0,0,0,48508535.52946855,8453407.696608048,0.01523096331575553,0,0,0.0,94604301.47100274,0.0,0,0
381,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,3,1,0,0,0,3,7,1,6,0,7,0,0,3,3,0,0.0,32694901.094161935,0.0,0,0,2827922.8377888505,128933649.86623067,0.000252123975209436,0,0,0.0,52771009.0,0.0,0,0,619808.1983563234,14261651.781499248,2.7757036096087733e-05,0,0,0.0,63921995.57957761,0.0,0,0
382,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,3,0,0,7,0,2,0,0,2,0,0,0,0,0,7,0,0.0,68139002.95605196,0.0,0,0,2827922.8377888505,42818415.6714978,0.000252123975209436,0,0,0.0,22167818.0,0.0,0,0,96693711.31524089,0.0,0.002841933058192558,0,0,0.0,44193513.54513965,0.0,0,0
383,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,2,7,4,0,1,3,7,0.0,0.0,0.0,0,0,11499410.606477842,0.0,0.0010263672420482571,0,0,0.0,22167818.0,0.0,0,0,259318.93142159225,26527642.362493023,1.1344272908264941e-05,0,0,3140058.275161645,106976640.0672256,0.0002584692745267385,0,0
384,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,3,5,0,2,3,1,0,3,0,6,7,4,4,0,0,0,0.0,98043050.03325048,0.0,0,0,0.0,90143923.5488522,0.0,0,0,0.0,58926842.0,0.0,0,0,702350.6584049182,40558098.97898989,3.195721045207625e-05,0,0,17306885.787625477,0.0,0.0014162545265924494,0,0
385,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,3,7,0,0,0,0,1,6,0,7,4,0,0,1,4,1,0.0,68139002.95605196,0.0,0,0,2537095.4900360964,38245121.951764055,0.00022534104541757714,0,0,0.0,73264038.0,0.0,0,0,13562181.179108892,9695195.36216505,0.0005369415603236694,0,0,0.0,89172292.44612697,0.0,0,0
386,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,2,0,1,2,1,1,0,3,0,7,0,0,1,0,2,0.0,72222705.9376919,0.0,0,0,0.0,126023155.50766163,0.0,0,0,592596.1440131378,24198032.0,0.0008170998535439679,0,0,926463.4216341779,14261651.781499248,0.00034480605041849703,0,0,3918598.537824608,53557815.768892445,0.002693763273104365,0,0
387,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,3,0,0,0,3,0,0,0,6,2,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,58517988.01954745,0.0,0,0,38949007.52872135,11068771.68625446,0.0012199281828619195,0,0,0.0,0.0,0.0,0,0
388,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,3,0,0,3,0,0,6,0,3,1,7,3,0,0,0,0,0.0,42291505.0,0.0,0,0,5655845.675577701,66045103.44010488,0.000504247950418872,0,0,1806020.0188079476,46650169.32145682,0.0002982151283706765,0,0,415450.2555011013,24956580.074387155,1.847979108743673e-05,0,0,11558577.71682115,0.0,0.0009440098679085688,0,0
389,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,3,2,0,2,0,2,0,0,3,0,5,0,0,0,0,0,0.0,77099991.0,0.0,0,0,1268547.7450180482,42818415.6714978,0.00011267052270878857,0,0,0.0,24198032.45136138,0.0,0,0,10043200.660682203,11068771.68625446,0.00040655218101811415,0,0,0.0,0.0,0.0,0,0
390,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,3,0,0,1,7,4,0,3,0,1,7,1,5,1,0,0,0.0,32694901.0,0.0,0,0,0.0,140822678.00042614,0.0,0,0,0.0,46650169.32145682,0.0,0,0,785751.6028844401,36740794.946645245,3.593603484301499e-05,0,0,5325723.651087587,25037214.0,0.00044008287460882813,0,0
391,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,3,0,0,0,0,1,5,0,0,0,6,0,0,6,3,2,0.0,0.0,0.0,0,0,0.0,99685318.93337613,0.0,0,0,0.0,0.0,0.0,0,0,3614563.8753120652,12586457.998778107,0.00015252055982095447,0,0,0.0,114720639.0,0.0,0,0
392,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,3,0,3,0,1,0,1,4,0,0,4,1,0,0,0,0,0.0,42291505.0,0.0,0,0,0.0,77797112.44472042,0.0,0,0,0.0,26403379.542306438,0.0,0,0,11232962.961693978,16925244.491970196,0.0004513512265054472,0,0,0.0,0.0,0.0,0,0
393,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,2,3,0,0,7,1,2,0,0,0,3,0,0,0,3,7,0.0,42291505.0,0.0,0,0,0.0,177725050.68724,0.0,0,0,1777788.4320394134,0.0,0.0003676949340947856,0,0,41840620.204632886,8453407.696608048,0.0018718839371926655,0,0,0.0,79232000.0,0.0,0,0
394,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,0,3,0,3,4,1,5,0,0,0,0,0,0.0,32694901.094161935,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,79083515.98015083,0.0,0,0,10055777.256834362,11068771.68625446,0.0005094426503840314,0,0,0.0,0.0,0.0,0,0
395,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,2,1,3,0,0,0,1,3,1,5,6,0,0,1,0,0,0.0,76431543.68310125,0.0,0,0,2537095.4900360964,38245121.951764055,0.00028167630677197145,0,0,0.0,79591223.60465036,0.0,0,0,3589410.6830077483,12586457.998778107,0.0001881458515534156,0,0,0.0,25037214.086173728,0.0,0,0
396,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,3,1,3,0,0,0,6,1,0,4,6,4,0,1,0,0,0.0,76431543.68310125,0.0,0,0,2537095.4900360964,66045103.44010488,0.00022534104541757714,0,0,0.0,47604893.24040605,0.0,0,0,1192278.0289518633,24447158.301910475,4.9838247317873815e-05,0,0,2662861.8255437934,25037214.086173728,0.00022004143730441406,0,0
397,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,4,0,0,0,0,1,0,0,4,0,0,6,0,0,0.0,47847947.961454235,0.0,0,0,3805643.2350541446,0.0,0.002816763067719714,0,0,0.0,20299287.62732069,0.0,0,0,16945106.22585944,9695195.36216505,0.005696546394601623,0,0,0.0,40273672.383724004,0.0,0,0
398,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,2,2,0,0,1,7,0,0,0,3,2,0,0,2,3,1,0.0,37255203.23710208,0.0,0,0,0.0,114065823.89018795,0.0,0,0,1185192.2880262756,24198032.45136138,0.0002451299560631904,0,0,54309108.02971061,7332080.219521779,0.002294494578183183,0,0,0.0,89656908.29068159,0.0,0,0
399,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,4,3,0,1,2,1,0,1,5,6,0,0,0,3,0,0.0,96223098.04916811,0.0,0,0,0.0,124827903.5097079,0.0,0,0,592596.1440131378,50081750.628976494,0.0001225649780315952,0,0,3611314.999411758,12586457.998778107,0.00019032716465880318,0,0,2207275.2570001837,30351526.042379983,0.00022462715848107058,0,0
400,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,7,0,0,7,0,7,0,0,1,0,0,0.0,32694901.094161935,0.0,0,0,2827922.8377888505,73315450.27094865,0.0007563719256283081,0,0,0.0,34221561.73832255,0.0,0,0,619808.1983563234,14261651.781499248,8.32711082882632e-05,0,0,3918598.537824608,25037214.086173728,0.0009697547783175715,0,0
401,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,7,0,0,5,7,0,0.0,101474517.63440433,0.0,0,0,2827922.8377888505,38245121.951764055,0.00031515496901179507,0,0,1185192.2880262756,0.0,0.0002451299560631904,0,0,613310.4465557091,14261651.781499248,3.404922488532977e-05,0,0,0.0,88954800.96600011,0.0,0,0
402,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,3,2,0,1,0,0,0,0,0,0,4,0,0,1,3,3,0.0,72222705.9376919,0.0,0,0,3824677.840576334,0.0,0.0003412058984026468,0,0,0.0,0.0,0.0,0,0,26432892.233744804,9695195.36216505,0.0010385493542070167,0,0,0.0,91143478.948996,0.0,0,0
403,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,3,0,5,0,0,0,3,3,1,0,8,0,4,0,0,1,0.0,53972506.18695759,0.0,0,0,2537095.4900360964,47842699.56310011,0.00022534104541757714,0,0,0.0,46650169.32145682,0.0,0,0,0.0,28794046.716593646,0.0,0,0,14516765.419469729,25037214.086173728,0.0011859064313914612,0,0
404,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0,7,0,1,2,0,0,0.0,0.0,0.0,0,0,2537095.4900360964,47842699.56310011,0.0006760231362527313,0,0,0.0,0.0,0.0,0,0,150419.9125309447,22258486.725668453,1.9957639146922822e-05,0,0,0.0,27578229.96765524,0.0,0,0
405,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,3,6,3,0,0,0,3,0,3,0,1,0,0,0,0,0,0.0,112454988.58836943,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,24198032.45136138,0.0,0,0,74165434.18555933,6320800.309666242,0.002308057384316167,0,0,0.0,0.0,0.0,0,0
406,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,3,7,0,0,5,2,7,0,3,0,0,0,0,2,0,4,0.0,68139002.95605196,0.0,0,0,0.0,202817479.69587022,0.0,0,0,592596.1440131378,24198032.45136138,9.805198242527614e-05,0,0,96732219.19659503,0.0,0.002844417479877396,0,0,0.0,63275368.490582086,0.0,0,0
407,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,3,3,0,1,0,0,1,0,6,0,7,3,6,0,0,0,0.0,78453877.84187987,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,31398797.71871161,0.0,0,0,309904.0991781617,42569301.93622105,1.3878518048043867e-05,0,0,19009567.274796918,0.0,0.001557593239581274,0,0
408,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,4,1,3,0,0,1,5,7,6,0,7,2,0,1,0,0,0.0,76431543.68310125,0.0,0,0,0.0,99685318.93337613,0.0,0,0,0.0,73946120.41768885,0.0,0,0,702350.6584049182,23537919.412238494,3.195721045207625e-05,0,0,5325723.651087587,25037214.086173728,0.00044008287460882813,0,0
409,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,3,4,4,0,3,2,7,0,4,0,0,0,0.0,32694901.094161935,0.0,0,0,0.0,174367466.21609122,0.0,0,0,0.0,48716867.66610375,0.0,0,0,1404701.3168098363,26527642.362493023,0.0005326201742012708,0,0,15466156.47873122,0.0,0.010522436920797126,0,0
410,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,3,0,0,3,1,0,0,2,0,0,3,0,0,3,0,1,0.0,42291505.65437629,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,22167818.198803753,0.0,0,0,70998225.16531743,8453407.696608048,0.0026594079605364606,0,0,0.0,58044072.09764524,0.0,0,0
411,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,3,1,3,0,7,0,0,0,3,0,7,0,0,1,7,0,0.0,76431543.68310125,0.0,0,0,0.0,73315450.27094865,0.0,0,0,592596.1440131378,24198032.45136138,9.805198242527614e-05,0,0,926463.4216341779,14261651.781499248,4.137672605021964e-05,0,0,1959299.268912304,70740857.80294001,0.00016162579638626188,0,0
412,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,2,1,1,7,0,0,0,0,0,0,8,0,0,2,0,0,0.0,139382316.28490794,0.0,0,0,3824677.840576334,0.0,0.0004265073730033086,0,0,0.0,0.0,0.0,0,0,0.0,16108916.742160894,0.0,0,0,0.0,27578229.96765524,0.0,0,0
413,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,2,0,0,0,3,4,0,0,0,7,0,0,0,3,0,0.0,37255203.23710208,0.0,0,0,1268547.7450180482,106860238.4866137,0.00033801156812636565,0,0,0.0,0.0,0.0,0,0,695018.1546217958,14261651.781499248,9.32499278617246e-05,0,0,5926951.796962968,30351526.042379983,0.0014487974911305708,0,0
414,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,3,0,3,1,4,7,2,0,0,0,7,5,3,0,0,0,0.0,78453877.84187987,0.0,0,0,0.0,199185382.65013418,0.0,0,0,0.0,0.0,0.0,0,0,309904.0991781617,40916860.84976648,1.3878518048043867e-05,0,0,19009567.274796918,0.0,0.001557593239581274,0,0
415,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,3,2,0,0,1,7,1,0,2,0,0,0.0,32694901.094161935,0.0,0,0,0.0,95202239.80249318,0.0,0,0,0.0,20299287.62732069,0.0,0,0,309904.0991781617,22258486.725668453,1.7348147560054837e-05,0,0,0.0,27578229.96765524,0.0,0,0
416,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,2,0,1,0,0,5,0,0,0,0,4,0.0,32694901.094161935,0.0,0,0,0.0,42818415.6714978,0.0,0,0,0.0,20299287.62732069,0.0,0,0,10055777.256834362,11068771.68625446,0.0033962843358935424,0,0,0.0,33377116.55719709,0.0,0,0
417,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,4,1,0,0,3,0,0,3,4,0,6,3,7,0,0,0,0.0,32694901.094161935,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,53401633.19836887,0.0,0,0,1204854.6251040217,42225481.39786699,5.084018660698482e-05,0,0,14972351.988013336,0.0,0.001226246141911019,0,0
418,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,2,1,2,0,0,0,1,0,0,5,0,0,0,0,0,0.0,113429024.97505823,0.0,0,0,3824677.840576334,0.0,0.0010236176952079404,0,0,0.0,20299287.62732069,0.0,0,0,18744709.320021488,11068771.68625446,0.002349033790853814,0,0,0.0,0.0,0.0,0,0
419,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,3,1,3,0,1,1,0,0,7,0,6,4,7,0,0,0,0.0,76431543.68310125,0.0,0,0,0.0,77797112.44472042,0.0,0,0,0.0,34221561.73832255,0.0,0,0,1204854.6251040217,44404044.1980267,5.084018660698482e-05,0,0,14972351.988013336,0.0,0.001226246141911019,0,0
420,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,3,0,2,0,0,0,1,0,2,1,5,0,0,5,0,0,0.0,37255203.23710208,0.0,0,0,5655845.675577701,38245121.951764055,0.000504247950418872,0,0,1806020.0188079476,43878096.290305056,0.0002982151283706765,0,0,10828837.07718311,11068771.68625446,0.0004485247764516374,0,0,0.0,36676675.840294495,0.0,0,0
421,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,3,0,0,1,0,0,1,0,6,6,7,0,2,2,0,0,0.0,32694901.094161935,0.0,0,0,5655845.675577701,38245121.951764055,0.000504247950418872,0,0,0.0,69810785.89520885,0.0,0,0,0.0,23537919.412238494,0.0,0,0,0.0,27578229.96765524,0.0,0,0
422,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,7,0,0,0,5,0,0,4,3,0,0.0,32694901.094161935,0.0,0,0,2537095.4900360964,73315450.27094865,0.00028167630677197145,0,0,0.0,0.0,0.0,0,0,10030624.064530045,11068771.68625446,0.0005069378021612539,0,0,0.0,68094717.76275629,0.0,0,0
423,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,2,2,1,0,1,1,0,0,0,1,6,0,0,0,0,1,0.0,72222705.9376919,0.0,0,0,0.0,77797112.44472042,0.0,0,0,1185192.2880262756,20299287.62732069,0.0002451299560631904,0,0,3608066.123511451,12586457.998778107,0.00019000362954141323,0,0,4414550.514000367,25037214.086173728,0.00044925431696214116,0,0
424,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,3,0,0,6,2,1,7,0,0,0,2,0,0,0,0,0,0.0,60717312.84309486,0.0,0,0,0.0,164812881.8250401,0.0,0,0,0.0,0.0,0.0,0,0,72164335.48151413,7332080.219521779,0.0025262727729581202,0,0,0.0,0.0,0.0,0,0
425,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,7,0,1,0,7,0,2,2,0,0,0.0,0.0,0.0,0,0,0.0,128933649.86623067,0.0,0,0,0.0,20299287.62732069,0.0,0,0,619808.1983563234,23537919.412238494,0.00023130863413406446,0,0,0.0,27578229.96765524,0.0,0,0
426,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,7,0,0,1,0,2,0.0,42291505.65437629,0.0,0,0,3805643.2350541446,0.0,0.001014034704379097,0,0,0.0,0.0,0.0,0,0,225629.86879641708,14261651.781499248,2.9936458720384234e-05,0,0,0.0,53557815.768892445,0.0,0,0
427,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,3,4,7,0,0,3,5,0,0,3,8,0,0,2,0,0,0.0,125788764.77143934,0.0,0,0,0.0,113553565.23269883,0.0,0,0,0.0,24198032.45136138,0.0,0,0,0.0,16108916.742160894,0.0,0,0,0.0,27578229.96765524,0.0,0,0
428,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,4,0,3,0,1,2,0,0,2,1,0,0.0,32694901.094161935,0.0,0,0,3833136.868825947,53358573.6002109,0.0028510201168007137,0,0,0.0,46650169.32145682,0.0,0,0,72069493.27926296,7332080.219521779,0.020995292895940557,0,0,0.0,54355764.74753119,0.0,0,0
429,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,3,1,0,0,3,2,0,0,0,1,6,0,3,1,0,0,0.0,32694901.094161935,0.0,0,0,0.0,95202239.80249318,0.0,0,0,0.0,20299287.62732069,0.0,0,0,2409709.2502080435,22928006.72310114,0.00010168037321396965,0,0,2662861.8255437934,25037214.086173728,0.00022004143730441406,0,0
430,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,6,1,0,0,0,0,0,6,4,7,1,0,1,0,0,0.0,100714900.1874114,0.0,0,0,0.0,0.0,0.0,0,0,0.0,63699598.27434066,0.0,0,0,309904.0991781617,22258486.725668453,1.3878518048043867e-05,0,0,7285022.91999989,25037214.086173728,0.0006017086709950901,0,0
431,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,2,2,0,7,0,1,3,1,0,0,5,0,0,0,3,7,0.0,110130504.5881955,0.0,0,0,1268547.7450180482,87722647.49511826,0.00014083815338598573,0,0,0.0,20299287.62732069,0.0,0,0,10043200.660682203,11068771.68625446,0.0005081902262726427,0,0,0.0,79232000.72221279,0.0,0,0
432,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,3,0,0,0,3,3,0,7,1,7,6,7,1,0,0,0,0.0,0.0,0.0,0,0,0.0,100759376.17493644,0.0,0,0,0.0,104678711.27468342,0.0,0,0,1204854.6251040217,39816568.41869327,5.084018660698482e-05,0,0,14972351.988013336,0.0,0.001226246141911019,0,0
